minute,participantId,totalGold,level,xp,minionsKilled,jungleMinionsKilled,gameId,queue,teamId,win,champion_name,role,lane,summonerName
21,7,4944,10,6400,30,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
22,7,5235,10,6557,30,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
23,7,5496,10,7007,33,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
24,7,5666,10,7030,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
25,7,5944,10,7242,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
26,7,6094,11,7349,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
27,7,6235,11,7753,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
28,7,6425,11,7753,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
29,7,6565,11,8547,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
30,7,6706,11,8547,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
31,7,7371,13,10073,34,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
32,7,7601,13,10417,35,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
33,7,7743,13,10937,35,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
34,7,7993,13,11152,37,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
35,7,8087,13,11152,37,0,3823218211,5v5 Ranked Flex games,Red,False,Thresh,DUO_SUPPORT,BOTTOM,SouporSecret
0,10,500,1,0,0,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
1,10,553,1,5,0,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
2,10,615,1,186,2,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
3,10,872,3,787,10,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
4,10,1159,4,1305,17,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
5,10,1442,5,1999,24,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
6,10,1743,6,2544,31,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
7,10,2012,6,3115,39,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
8,10,2435,7,3839,54,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
9,10,2629,7,3932,55,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
10,10,2884,8,4502,63,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
11,10,3271,9,5136,75,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
12,10,3797,9,5922,80,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
13,10,4124,10,6435,89,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
14,10,4495,10,6967,100,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
15,10,4869,11,7541,111,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
16,10,5207,11,8142,119,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
17,10,5831,12,9017,129,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
18,10,6511,12,9546,139,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
19,10,6810,13,10026,149,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
20,10,7190,13,10569,160,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
21,10,7571,13,10991,171,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
22,10,8175,13,11306,176,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
23,10,8667,14,11831,190,0,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
24,10,8938,14,12189,193,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
25,10,9537,14,12722,204,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
26,10,10408,15,13840,216,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
27,10,10530,15,13840,216,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
28,10,11246,15,14488,233,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
29,10,11458,15,14670,234,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
30,10,11684,16,14807,236,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
31,10,13595,16,16070,251,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
32,10,14462,17,16953,275,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
33,10,14804,17,17446,284,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
34,10,14978,17,17744,287,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
35,10,15060,17,17744,287,4,3823218211,5v5 Ranked Flex games,Red,False,Urgot,SOLO,MIDDLE,IrishGuy
0,1,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
1,1,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
2,1,563,1,120,2,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
3,1,818,3,662,10,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
4,1,1099,4,1296,16,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
5,1,1675,5,2260,25,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
6,1,2313,7,3315,36,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
7,1,2498,7,3645,40,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
8,1,3126,8,4139,40,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
9,1,3599,8,4773,48,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
10,1,3875,9,5315,57,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
11,1,4328,9,6026,60,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
12,1,4451,9,6026,60,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
13,1,5295,10,7265,73,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
14,1,5774,11,7900,84,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
15,1,6221,12,8653,90,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
16,1,6472,12,9076,94,0,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
17,1,6736,12,9485,97,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
18,1,7040,12,9866,98,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
19,1,7577,13,9987,98,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
20,1,7713,13,10053,99,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
21,1,8068,13,10357,103,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
22,1,8410,13,10882,107,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
23,1,8657,13,10882,107,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
24,1,9037,14,11564,116,4,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
25,1,9634,14,12380,116,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
26,1,9806,14,12621,119,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
27,1,9978,14,12651,119,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
28,1,10694,15,14475,132,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
29,1,11167,15,14667,132,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
30,1,11538,16,15388,138,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
31,1,12003,16,16270,144,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
32,1,12184,17,16559,146,8,3823181195,5v5 Ranked Flex games,Blue,True,Gnar,SOLO,TOP,Teroboal
0,9,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
1,9,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
2,9,621,2,320,0,4,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
3,9,945,3,700,0,13,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
4,9,1211,3,1068,0,20,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
5,9,1410,4,1387,0,24,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
6,9,1603,4,1529,0,26,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
7,9,1780,4,1609,0,28,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
8,9,2175,5,2090,0,36,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
9,9,2483,6,2471,0,44,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
10,9,2720,6,2677,1,48,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
11,9,2843,6,2677,1,48,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
12,9,3222,6,3168,1,57,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
13,9,3397,7,3354,2,60,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
14,9,4316,7,3662,2,60,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
15,9,4813,8,4629,8,72,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
16,9,5095,8,5016,13,72,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
17,9,5407,9,5443,14,80,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
18,9,6420,10,6584,21,84,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
19,9,6743,10,7143,28,88,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
20,9,7042,11,7697,28,95,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
21,9,7483,11,8446,28,108,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
22,9,7796,12,9139,29,108,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
23,9,7978,12,9420,31,109,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
24,9,9076,13,10067,31,115,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
25,9,9199,13,10067,31,115,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
26,9,9562,13,10892,32,119,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
27,9,10123,14,12113,33,127,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
28,9,10297,14,12113,33,127,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
29,9,10732,14,12486,45,127,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
30,9,10854,14,12486,45,127,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
31,9,11487,15,13535,48,135,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
32,9,11543,15,13535,48,135,3823181195,5v5 Ranked Flex games,Red,False,Graves,NONE,JUNGLE,Zu Zu Senpai
0,3,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
1,3,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
2,3,563,1,113,2,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
3,3,983,2,587,17,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
4,3,1618,3,949,23,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
5,3,1950,4,1371,32,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
6,3,2293,5,1915,42,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
7,3,2415,5,1965,42,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
8,3,3381,6,2867,53,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
9,3,3750,6,3027,55,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
10,3,3998,7,3253,62,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
11,3,4707,7,3827,77,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
12,3,5103,8,4063,77,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
13,3,5566,8,4507,82,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
14,3,5814,8,4751,82,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
15,3,6132,9,5258,93,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
16,3,6586,9,5753,100,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
17,3,7333,10,6624,109,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
18,3,7638,10,6920,117,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
19,3,7962,10,7285,119,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
20,3,8370,11,7636,131,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
21,3,8676,11,7660,131,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
22,3,9049,11,8078,141,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
23,3,10068,12,8867,143,0,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
24,3,10375,12,9288,143,4,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
25,3,10609,12,9505,150,4,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
26,3,10915,12,9846,155,8,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
27,3,11469,13,10437,165,8,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
28,3,11732,13,10906,173,8,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
29,3,12292,13,11374,176,8,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
30,3,12872,14,12345,187,8,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
31,3,13708,15,13551,192,12,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
32,3,14008,15,13877,196,12,3823181195,5v5 Ranked Flex games,Blue,True,Kaisa,DUO_CARRY,BOTTOM,AerialBlast
0,8,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
1,8,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
2,8,584,1,211,3,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
3,8,927,3,815,13,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
4,8,1204,4,1329,22,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
5,8,1515,5,1914,30,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
6,8,1729,5,2184,35,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
7,8,2050,6,2847,45,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
8,8,2604,7,3264,50,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
9,8,2890,7,3626,57,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
10,8,3217,8,4205,68,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
11,8,4113,8,5026,75,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
12,8,4460,9,5479,85,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
13,8,4645,9,5816,89,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
14,8,4918,9,5997,89,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
15,8,5271,10,6571,99,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
16,8,5544,10,6858,104,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
17,8,5820,11,7492,113,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
18,8,7084,11,8448,119,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
19,8,7207,11,8448,119,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
20,8,8109,12,8914,120,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
21,8,8260,12,9231,122,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
22,8,8593,13,9994,130,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
23,8,8896,13,10269,136,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
24,8,9192,13,10612,137,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
25,8,9349,13,10702,139,0,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
26,8,9766,14,11537,148,4,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
27,8,10188,14,12337,148,4,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
28,8,10554,14,12577,151,8,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
29,8,11402,15,13217,151,8,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
30,8,11524,15,13217,151,8,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
31,8,11926,15,13810,152,8,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
32,8,11983,15,13810,152,8,3823181195,5v5 Ranked Flex games,Red,False,Nocturne,SOLO,MIDDLE,izzyrams
0,6,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
1,6,500,1,0,0,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
2,6,523,1,113,0,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
3,6,657,2,432,0,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
4,6,792,3,696,0,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
5,6,975,3,1017,3,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
6,6,1113,4,1171,3,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
7,6,1341,4,1585,6,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
8,6,1789,5,1869,7,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
9,6,2118,5,2152,10,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
10,6,2290,6,2452,12,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
11,6,2442,6,2583,13,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
12,6,2782,7,3195,16,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
13,6,2946,7,3325,17,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
14,6,3114,7,3348,18,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
15,6,3248,7,3405,18,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
16,6,3409,7,3538,19,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
17,6,3585,7,3780,21,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
18,6,3949,8,4355,27,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
19,6,4089,8,4355,27,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
20,6,4464,9,5118,29,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
21,6,4722,9,5345,32,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
22,6,4943,9,5881,32,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
23,6,5084,9,5881,32,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
24,6,5365,10,6396,32,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
25,6,5505,10,6396,32,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
26,6,5814,11,7339,37,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
27,6,6379,11,8508,40,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
28,6,6571,12,8652,40,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
29,6,6961,12,9462,40,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
30,6,7247,12,9869,45,0,3823181195,5v5 Ranked Flex games,Red,False,Rell,DUO_SUPPORT,BOTTOM,Kürt Cobain
